count(10HZ),latitude,longitude,batteryPercent
4266,59.405708,16.426771,58
4267,59.405706,16.426759,58
4268,59.405704,16.426749,58
4269,59.405703,16.42674,58
4270,59.405701,16.426732,58
4271,59.405701,16.426726,58
4272,59.4057,16.426721,58
4273,59.4057,16.426717,58
4274,59.405699,16.426714,58
4275,59.405699,16.426713,58
4276,59.405699,16.426713,58
4277,59.405699,16.426714,58
4278,59.405699,16.426714,58
4279,59.405699,16.426715,58
4280,59.405699,16.426715,58
4281,59.405698,16.426715,58
4282,59.405698,16.426715,58
4283,59.405697,16.426715,58
4284,59.405697,16.426716,58
4285,59.405696,16.426716,58
4286,59.405696,16.426717,58
4287,59.405696,16.426717,58
4288,59.405696,16.426717,58
4289,59.405695,16.426718,58
4290,59.405695,16.426718,58
4291,59.405695,16.426718,57
4292,59.405695,16.426719,57
4293,59.405695,16.426719,57
4294,59.405695,16.42672,57
4295,59.405695,16.42672,57
4296,59.405695,16.42672,57
4297,59.405695,16.42672,57
4298,59.405695,16.42672,57
4299,59.405695,16.42672,57
4300,59.405695,16.42672,57
4301,59.405695,16.42672,57
4302,59.405695,16.42672,57
4303,59.405696,16.426721,57
4304,59.405696,16.42672,57
4305,59.405696,16.42672,57
4306,59.405696,16.42672,57
4307,59.405696,16.42672,57
4308,59.405697,16.42672,57
4309,59.405697,16.426719,57
4310,59.405697,16.426719,57
4311,59.405697,16.426719,57
4312,59.405697,16.426719,57
4313,59.405697,16.426719,57
4314,59.405696,16.426718,57
4315,59.405695,16.426717,57
4316,59.405693,16.426715,57
4317,59.40569,16.426713,57
4318,59.405687,16.426711,57
4319,59.405683,16.426708,57
4320,59.40568,16.426705,57
4321,59.405676,16.426701,57
4322,59.405671,16.426697,57
4323,59.405666,16.426693,57
4324,59.40566,16.42669,57
4325,59.405654,16.426688,57
4326,59.405648,16.426685,57
4327,59.405641,16.426685,57
4328,59.405633,16.426683,57
4329,59.405625,16.426682,57
4330,59.405618,16.426681,57
4331,59.405611,16.426681,57
4332,59.405602,16.426681,57
4333,59.405593,16.426682,57
4334,59.405584,16.426682,57
4335,59.405575,16.426683,57
4336,59.405565,16.426684,57
4337,59.405556,16.426685,57
4338,59.405546,16.426687,57
4339,59.405536,16.426688,57
4340,59.405525,16.42669,57
4341,59.405515,16.426692,57
4342,59.405505,16.426695,57
4343,59.405493,16.426698,57
4344,59.405481,16.4267,57
4345,59.40547,16.426703,57
4346,59.405458,16.426706,57
4347,59.405446,16.426709,57
4348,59.405434,16.426713,57
4349,59.405422,16.426716,57
4350,59.40541,16.426719,57
4351,59.405398,16.426723,57
4352,59.405386,16.426727,57
4353,59.405372,16.426731,57
4354,59.40536,16.426735,57
4356,59.405333,16.426744,57
4358,59.405308,16.426753,57
4362,59.405255,16.426772,57
4364,59.405227,16.426783,57
4365,59.405213,16.426788,57
4366,59.405199,16.426794,57
4367,59.405185,16.426799,57
4368,59.405171,16.426805,57
4369,59.405156,16.42681,57
4370,59.405142,16.426816,57
4371,59.40513,16.426821,56
4372,59.405117,16.426827,56
4373,59.405103,16.426832,56
4374,59.405091,16.426837,56
4375,59.405081,16.426841,56
4376,59.405071,16.426846,56
4377,59.405062,16.426849,56
4378,59.405053,16.426853,56
4379,59.405046,16.426857,56
4380,59.405038,16.426861,56
4381,59.405032,16.426864,56
4382,59.405026,16.426868,56
4383,59.405021,16.42687,56
4384,59.405016,16.426873,56
4385,59.405012,16.426875,56
4386,59.405008,16.426877,56
4387,59.405006,16.426879,56
4388,59.405004,16.42688,56
4389,59.405002,16.426882,56
4390,59.405001,16.426882,56
4391,59.405,16.426883,56
4392,59.404999,16.426883,56
4393,59.404999,16.426884,56
4394,59.404999,16.426884,56
4395,59.404998,16.426884,56
4396,59.404999,16.426884,56
4397,59.404998,16.426884,56
4398,59.404998,16.426884,56
4399,59.404997,16.426885,56
4400,59.404997,16.426885,56
4401,59.404996,16.426885,56
4402,59.404996,16.426885,56
4403,59.404996,16.426886,56
4404,59.404996,16.426886,56
4405,59.404996,16.426885,56
4406,59.404995,16.426886,56
4407,59.404995,16.426886,56
4408,59.404995,16.426886,56
4409,59.404994,16.426887,56
4410,59.404994,16.426887,56
4411,59.404994,16.426887,56
4412,59.404994,16.426887,56
4413,59.404994,16.426887,56
4414,59.404994,16.426888,56
4415,59.404995,16.426888,56
4416,59.404996,16.426889,56
4417,59.404999,16.426891,56
4418,59.405001,16.426892,56
4419,59.405005,16.426895,56
4420,59.405008,16.426897,56
4421,59.405013,16.4269,56
4422,59.405017,16.426903,56
4423,59.405022,16.426906,56
4424,59.405028,16.426909,56
4425,59.405034,16.426913,56
4426,59.40504,16.426918,56
4427,59.405048,16.426924,56
4428,59.405055,16.42693,56
4429,59.405062,16.426938,56
4430,59.405069,16.426946,56
4431,59.405076,16.426954,56
4432,59.405083,16.426963,56
4433,59.405092,16.426973,56
4434,59.4051,16.426984,56
4435,59.405108,16.426994,56
4436,59.405116,16.427006,56
4437,59.405123,16.427017,56
4438,59.405131,16.42703,56
4439,59.405139,16.427044,56
4440,59.405148,16.427058,56
4441,59.405155,16.427071,56
4442,59.405164,16.427085,56
4443,59.405172,16.4271,56
4444,59.40518,16.427116,56
4445,59.405189,16.427132,56
4446,59.405197,16.427149,56
4447,59.405206,16.427165,56
4448,59.405214,16.427183,56
4449,59.405223,16.427202,56
4450,59.405231,16.427221,56
4451,59.405239,16.427238,56
4452,59.405247,16.427257,56
4453,59.405256,16.427276,56
4454,59.405265,16.427295,56
4455,59.405274,16.427317,56
4456,59.405283,16.427337,56
4457,59.405291,16.427356,56
4458,59.4053,16.427377,56
4459,59.40531,16.4274,56
4460,59.405319,16.427422,56
4461,59.405327,16.427442,55
4462,59.405336,16.427464,55
4463,59.405345,16.427487,55
4464,59.405354,16.42751,55
4465,59.405363,16.427533,55
4466,59.405372,16.427556,55
4467,59.405381,16.427581,55
4468,59.40539,16.427605,55
4469,59.405399,16.427629,55
4470,59.405408,16.427653,55
4471,59.405417,16.427675,55
4472,59.405426,16.427699,55
4473,59.405435,16.427725,55
4474,59.405444,16.42775,55
4475,59.405453,16.427774,55
4476,59.405462,16.427799,55
4477,59.405472,16.427824,55
4478,59.405481,16.42785,55
4479,59.40549,16.427875,55
4480,59.405499,16.4279,55
4481,59.405507,16.427924,55
4482,59.405516,16.427949,55
4483,59.405526,16.427976,55
4484,59.405535,16.428002,55
4485,59.405544,16.428028,55
4486,59.405553,16.428054,55
4487,59.405563,16.42808,55
4488,59.405572,16.428106,55
4489,59.405581,16.428132,55
4490,59.40559,16.428158,55
4492,59.405608,16.428208,55
4493,59.405618,16.428236,55
4494,59.405627,16.428262,55
4495,59.405636,16.428288,55
4496,59.405646,16.428314,55
4497,59.405655,16.42834,55
4498,59.405664,16.428366,55
4499,59.405673,16.428392,55
4500,59.405682,16.428419,55
4501,59.40569,16.428443,54
4502,59.405699,16.428469,54
4503,59.405709,16.428497,54
4504,59.405718,16.428524,54
4505,59.405727,16.42855,54
4506,59.405735,16.428576,54
4507,59.405744,16.428601,54
4508,59.405752,16.428624,54
4509,59.405759,16.428647,54
4510,59.405766,16.428669,54
4511,59.405773,16.428689,54
4512,59.40578,16.428709,54
4513,59.405785,16.428725,54
4514,59.405791,16.428742,54
4515,59.405796,16.428758,54
4516,59.4058,16.428772,54
4517,59.405804,16.428784,54
4518,59.405807,16.428797,54
4519,59.405811,16.428809,54
4520,59.405814,16.428819,54
4521,59.405816,16.428827,54
4522,59.405818,16.428835,54
4523,59.40582,16.428843,54
4524,59.405822,16.428849,54
4525,59.405824,16.428855,54
4526,59.405825,16.428859,54
4527,59.405826,16.428863,54
4528,59.405827,16.428865,54
4529,59.405827,16.428866,54
4530,59.405827,16.428866,54
4531,59.405828,16.428866,54
4532,59.405827,16.428865,54
4533,59.405828,16.428866,54
4534,59.405827,16.428866,54
4535,59.405828,16.428867,54
4536,59.405828,16.428866,54
4537,59.405828,16.428867,54
4538,59.405827,16.428866,54
4539,59.405826,16.428864,54
4540,59.405826,16.428861,54
4541,59.405825,16.428857,54
4542,59.405823,16.428852,54
4543,59.405822,16.428845,54
4544,59.40582,16.428838,54
4545,59.405818,16.42883,54
4546,59.405816,16.428822,54
4547,59.405813,16.428813,54
4548,59.405811,16.428804,54
4549,59.405808,16.428794,54
4550,59.405805,16.428784,54
4551,59.405801,16.428773,54
4552,59.405798,16.428762,54
4553,59.405794,16.428749,54
4554,59.40579,16.428737,54
4555,59.405786,16.428724,54
4556,59.405782,16.428711,54
4557,59.405778,16.428698,54
4558,59.405773,16.428684,54
4559,59.405768,16.428671,54
4560,59.405764,16.428656,54
4561,59.405759,16.428642,54
4562,59.405754,16.428627,54
4563,59.405749,16.428611,54
4564,59.405744,16.428595,54
4565,59.405738,16.42858,54
4566,59.405733,16.428564,54
4567,59.405727,16.428548,54
4568,59.405722,16.428532,54
4569,59.405716,16.428515,54
4570,59.40571,16.428499,54
4571,59.405705,16.428484,54
4572,59.405699,16.428467,54
4573,59.405694,16.428449,54
4574,59.405688,16.428432,54
4575,59.405681,16.428414,54
4576,59.405675,16.428396,54
4577,59.405669,16.428379,54
4578,59.405663,16.428361,54
4579,59.405657,16.428343,54
4580,59.40565,16.428324,54
4581,59.405645,16.428307,53
4582,59.405638,16.428289,53
4583,59.405632,16.42827,53
4584,59.405625,16.428251,53
4585,59.405618,16.42823,53
4586,59.405612,16.428211,53
4587,59.405606,16.42819,53
4588,59.4056,16.42817,53
4589,59.405594,16.428148,53
4590,59.405588,16.428127,53
4591,59.405583,16.428109,53
4592,59.405578,16.428089,53
4593,59.405572,16.428065,53
4594,59.405567,16.428044,53
4595,59.405562,16.428022,53
4596,59.405557,16.428001,53
4597,59.405552,16.427979,53
4598,59.405548,16.427957,53
4599,59.405543,16.427935,53
4600,59.405539,16.427913,53
4601,59.405535,16.427892,53
4602,59.405531,16.42787,53
4603,59.405527,16.427846,53
4604,59.405523,16.427824,53
4605,59.405519,16.427801,53
4606,59.405515,16.427778,53
4607,59.405512,16.427756,53
4608,59.405508,16.427734,53
4609,59.405505,16.427711,53
4610,59.405502,16.427688,53
4611,59.405498,16.427667,53
4612,59.405495,16.427645,53
4613,59.405492,16.427621,53
4614,59.40549,16.427598,53
4615,59.405486,16.427577,53
4616,59.405484,16.427554,53
4617,59.405481,16.427532,53
4618,59.405479,16.42751,53
4619,59.405475,16.427489,53
4620,59.405472,16.427467,53
4621,59.405469,16.427448,53
4622,59.405465,16.427429,53
4623,59.405462,16.427411,53
4624,59.405459,16.427394,53
4625,59.405456,16.427379,53
4626,59.405453,16.427364,53
4627,59.405451,16.427352,53
4628,59.405449,16.42734,53
4629,59.405447,16.42733,53
4630,59.405445,16.427322,53
4631,59.405444,16.427316,52
4632,59.405443,16.427311,52
4633,59.405443,16.427307,52
4634,59.405442,16.427305,52
4635,59.405442,16.427304,52
4636,59.405442,16.427303,52
4637,59.405442,16.427303,52
4638,59.405442,16.427304,52
4639,59.405442,16.427301,52
4640,59.405442,16.427302,52
4641,59.405442,16.4273,52
4642,59.405442,16.427301,52
4643,59.405442,16.4273,52
4644,59.405442,16.4273,52
4645,59.405442,16.427299,52
4646,59.405442,16.4273,52
4647,59.405442,16.427299,52
4648,59.405442,16.427299,52
4649,59.405442,16.427298,52
4650,59.405442,16.427297,52
4651,59.40544,16.427294,52
4652,59.405439,16.427292,52
4653,59.405437,16.427288,52
4654,59.405435,16.427285,52
4655,59.405431,16.42728,52
4656,59.405428,16.427275,52
4657,59.405425,16.427271,52
4658,59.40542,16.427266,52
4659,59.405415,16.427264,52
4660,59.40541,16.42726,52
4661,59.405404,16.427261,52
4662,59.405398,16.42726,52
4663,59.405392,16.427264,52
4664,59.405387,16.427266,52
4665,59.405382,16.427273,52
4666,59.405377,16.427277,52
4667,59.405373,16.427285,52
4668,59.40537,16.427291,52
4669,59.405368,16.427298,52
4670,59.405366,16.427305,52
4671,59.405366,16.427311,52
4672,59.405365,16.427317,52
4673,59.405366,16.427321,52
4674,59.405365,16.427326,52
4675,59.405365,16.427327,52
4676,59.405365,16.42733,52
4677,59.405364,16.427329,52
4678,59.405364,16.42733,52
4679,59.405364,16.42733,52
4680,59.405364,16.427331,52
4681,59.405364,16.427331,52
4682,59.405364,16.427331,52
4683,59.405364,16.427331,52
4684,59.405364,16.427331,52
4685,59.405364,16.427331,52
4686,59.405364,16.427331,52
4687,59.405364,16.427332,52
4688,59.405364,16.427332,52
4689,59.405364,16.427332,52
4690,59.405364,16.427332,52
4691,59.405363,16.427332,52
4692,59.405363,16.427332,52
4693,59.405363,16.427333,52
4694,59.405363,16.427333,52
4695,59.405363,16.427333,52
4696,59.405363,16.427333,52
4697,59.405363,16.427333,52
4698,59.405363,16.427333,52
4699,59.405363,16.427333,52
4700,59.405363,16.427333,52
4701,59.405363,16.427333,52
4702,59.405362,16.427333,52
4703,59.405362,16.427333,52
4704,59.405362,16.427333,52
4705,59.405362,16.427334,52
4706,59.405362,16.427334,52
4707,59.405362,16.427334,52
4708,59.405362,16.427334,52
4709,59.405362,16.427335,52
4710,59.405362,16.427335,52
4711,59.405361,16.427335,52
4712,59.405361,16.427335,52
4713,59.405361,16.427335,52
4714,59.405361,16.427335,52
4715,59.405361,16.427335,52
4716,59.405361,16.427335,52
4717,59.405361,16.427335,52
4718,59.405361,16.427335,52
4719,59.405361,16.427335,52
4720,59.405361,16.427335,52
4721,59.405361,16.427335,52
4722,59.405361,16.427335,52
4723,59.405361,16.427335,52
4724,59.405361,16.427335,52
4725,59.405361,16.427335,52
4726,59.405361,16.427335,52
4727,59.405361,16.427334,52
4728,59.405361,16.427334,52
4729,59.405361,16.427334,52
4730,59.405361,16.427334,52
4731,59.405361,16.427334,51
4732,59.405361,16.427334,51
4733,59.405361,16.427334,51
4734,59.405361,16.427334,51
4735,59.405361,16.427333,51
4736,59.405361,16.427333,51
4737,59.405361,16.427333,51
4738,59.405361,16.427333,51
4739,59.405361,16.427333,51
4740,59.405361,16.427333,51
4741,59.405361,16.427333,51
4742,59.405362,16.427333,51
4743,59.405362,16.427333,51
4744,59.405362,16.427333,51
4745,59.405362,16.427332,51
4746,59.405362,16.427332,51
4747,59.405363,16.427332,51
4748,59.405363,16.427332,51
4749,59.405363,16.427332,51
4750,59.405363,16.427332,51
4751,59.405364,16.427331,51
4752,59.405364,16.427331,51
4753,59.405364,16.427331,51
4754,59.405364,16.427331,51
4755,59.405364,16.427331,51
4756,59.405365,16.427331,51
4757,59.405365,16.427331,51
4758,59.405365,16.427331,51
4759,59.405365,16.427331,51
4760,59.405365,16.427331,51
4761,59.405365,16.427331,51
4762,59.405365,16.427331,51
4763,59.405365,16.427332,51
4764,59.405365,16.427332,51
4765,59.405365,16.427332,51
4766,59.405365,16.427332,51
4767,59.405365,16.427332,51
4768,59.405365,16.427333,51
4769,59.405365,16.427333,51
4770,59.405364,16.427333,51
4771,59.405364,16.427333,51
4772,59.405363,16.427333,51
4773,59.405362,16.427332,51
4774,59.405361,16.427332,51
4775,59.405359,16.427332,51
4776,59.405358,16.427332,51
4777,59.405356,16.427333,51
4778,59.405354,16.427333,51
4779,59.405353,16.427333,51
4780,59.405351,16.427333,51
4781,59.405349,16.427333,51
4782,59.405346,16.427334,51
4783,59.405344,16.427334,51
4784,59.405342,16.427334,51
4785,59.405339,16.427335,51
4786,59.405336,16.427335,51
4787,59.405334,16.427335,51
4788,59.405331,16.427336,51
4789,59.405328,16.427336,51
4790,59.405325,16.427336,51
4791,59.405322,16.427337,51
4792,59.405319,16.427337,51
4793,59.405316,16.427337,51
4794,59.405312,16.427337,51
4795,59.405309,16.427338,51
4796,59.405305,16.427338,51
4797,59.405302,16.427338,51
4798,59.405298,16.427338,51
4799,59.405295,16.427338,51
4800,59.405291,16.427339,51
4801,59.405287,16.427339,51
4802,59.405283,16.427339,51
4803,59.405279,16.427339,51
4804,59.405275,16.427339,51
4805,59.405271,16.427339,51
4806,59.405267,16.427339,51
4807,59.405263,16.427339,51
4808,59.405259,16.427339,51
4809,59.405257,16.427338,51
4810,59.405254,16.427338,51
4811,59.405253,16.427339,51
4812,59.405251,16.427339,51
4813,59.40525,16.427339,51
4814,59.405249,16.427339,51
4815,59.405248,16.427339,51
4816,59.405247,16.427339,51
4817,59.405247,16.427339,51
4818,59.405247,16.427339,51
4819,59.405247,16.427339,51
4820,59.405247,16.427339,51
4821,59.405246,16.427338,51
4822,59.405247,16.427338,51
4823,59.405246,16.427338,51
4824,59.405246,16.427338,51
4825,59.405246,16.427338,51
4826,59.405246,16.427338,51
4827,59.405246,16.427338,51
4828,59.405246,16.427338,51
4829,59.405245,16.427337,51
4830,59.405245,16.427337,51
4831,59.405245,16.427337,51
4832,59.405245,16.427337,51
4833,59.405245,16.427338,51
4834,59.405245,16.427338,51
4835,59.405245,16.427338,51
4836,59.405245,16.427338,51
4837,59.405245,16.427338,51
4838,59.405245,16.427338,51
4839,59.405245,16.427338,51
4840,59.405245,16.427338,51
4841,59.405245,16.427338,50
4842,59.405245,16.427338,50
4843,59.405245,16.427338,50
4844,59.405245,16.427338,50
4845,59.405245,16.427338,50
4846,59.405245,16.427338,50
4847,59.405246,16.427338,50
4848,59.405246,16.427338,50
4849,59.405245,16.427338,50
4850,59.405245,16.427338,50
4851,59.405246,16.427338,50
4852,59.405246,16.427338,50
4853,59.405246,16.427338,50
4854,59.405246,16.427338,50
4855,59.405246,16.427338,50
4856,59.405246,16.427338,50
4857,59.405246,16.427338,50
4858,59.405246,16.427338,50
4859,59.405245,16.427338,50
4860,59.405245,16.427338,50
4861,59.405246,16.427338,50
4862,59.405246,16.427338,50
4863,59.405245,16.427338,50
4864,59.405245,16.427338,50
4865,59.405246,16.427338,50
4866,59.405246,16.427338,50
4867,59.405246,16.427338,50
4868,59.405246,16.427338,50
4869,59.405246,16.427339,50
4871,59.405246,16.427339,50
4872,59.405246,16.427339,50
4873,59.405246,16.427339,50
4874,59.405246,16.427339,50
4875,59.405246,16.427339,50
4876,59.405246,16.427339,50
4877,59.405246,16.427339,50
4878,59.405246,16.427339,50
4879,59.405246,16.427339,50
4880,59.405246,16.427339,50
4881,59.405246,16.427339,50
4882,59.405246,16.427339,50
4883,59.405246,16.427339,50
4884,59.405246,16.427339,50
4885,59.405246,16.427339,50
4886,59.405246,16.427339,50
4887,59.405246,16.427339,50
4888,59.405246,16.427339,50
4889,59.405246,16.427339,50
4890,59.405246,16.427339,50
4891,59.405246,16.427339,50
4892,59.405246,16.427339,50
4893,59.405246,16.427339,50
4894,59.405246,16.427339,50
4895,59.405246,16.427339,50
4896,59.405246,16.427339,50
4897,59.405246,16.427339,50
4898,59.405246,16.427339,50
4899,59.405246,16.42734,50
4900,59.405246,16.42734,50
4901,59.405246,16.42734,50
4902,59.405246,16.42734,50
4903,59.405246,16.42734,50
4904,59.405246,16.42734,50
4905,59.405245,16.42734,50
4906,59.405245,16.42734,50
4907,59.405245,16.427339,50
4908,59.405245,16.427339,50
4909,59.405245,16.427339,50
4910,59.405245,16.427339,50
4911,59.405245,16.427339,50
4912,59.405245,16.427339,50
4913,59.405245,16.427339,50
4914,59.405245,16.427339,50
4915,59.405246,16.427339,50
4916,59.405246,16.427339,50
4917,59.405246,16.427339,50
4918,59.405247,16.427339,50
4919,59.405247,16.427339,50
4920,59.405248,16.427339,50
4921,59.405248,16.42734,50
4922,59.405249,16.42734,50
4923,59.40525,16.42734,50
4924,59.40525,16.42734,50
4925,59.405251,16.427341,50
4926,59.405252,16.427341,50
4927,59.405253,16.427341,50
4928,59.405254,16.427341,50
4929,59.405255,16.427342,50
4930,59.405256,16.427342,50
4931,59.405257,16.427342,50
4932,59.405258,16.427343,50
4933,59.405259,16.427343,50
4934,59.40526,16.427344,50
4935,59.405261,16.427344,50
4936,59.405262,16.427345,50
4937,59.405263,16.427345,50
4938,59.405265,16.427346,50
4939,59.405266,16.427347,50
4940,59.405267,16.427347,50
4941,59.405268,16.427348,49
4942,59.40527,16.427349,49
4943,59.405271,16.42735,49
4944,59.405272,16.427351,49
4945,59.405274,16.427352,49
4946,59.405275,16.427353,49
4947,59.405276,16.427354,49
4948,59.405278,16.427355,49
4949,59.405279,16.427356,49
4950,59.405281,16.427357,49
4951,59.405282,16.427358,49
4952,59.405283,16.42736,49
4953,59.405285,16.427361,49
4954,59.405287,16.427363,49
4955,59.405288,16.427364,49
4956,59.40529,16.427366,49
4957,59.405292,16.427368,49
4958,59.405293,16.42737,49
4959,59.405296,16.427373,49
4960,59.405298,16.427376,49
4961,59.4053,16.427379,49
4962,59.405303,16.427382,49
4963,59.405305,16.427386,49
4964,59.405308,16.42739,49
4965,59.405311,16.427394,49
4966,59.405314,16.427399,49
4967,59.405317,16.427403,49
4968,59.40532,16.427407,49
4969,59.405324,16.427412,49
4970,59.405327,16.427417,49
4971,59.40533,16.427422,49
4972,59.405334,16.427427,49
4973,59.405338,16.427433,49
4974,59.405341,16.427439,49
4975,59.405345,16.427444,49
4976,59.405349,16.42745,49
4977,59.405353,16.427456,49
4978,59.405356,16.427461,49
4979,59.405359,16.427466,49
4980,59.405362,16.427471,49
4981,59.405364,16.427474,49
4982,59.405366,16.427478,49
4983,59.405368,16.427482,49
4984,59.40537,16.427485,49
4985,59.405372,16.427488,49
4986,59.405373,16.427491,49
4987,59.405375,16.427494,49
4988,59.405376,16.427497,49
4989,59.405377,16.4275,49
4990,59.405378,16.427503,49
4991,59.405379,16.427506,49
4992,59.405379,16.427509,49
4993,59.405379,16.427511,49
4994,59.405379,16.427513,49
4995,59.405379,16.427515,49
4996,59.405378,16.427515,49
4997,59.405378,16.427515,49
4998,59.405378,16.427515,49
4999,59.405378,16.427515,49
5000,59.405377,16.427515,49
5001,59.405378,16.427515,49
5002,59.405377,16.427515,49
5003,59.405378,16.427515,49
5004,59.405378,16.427515,49
5005,59.405378,16.427515,49
5006,59.405378,16.427515,49
5007,59.405378,16.427515,49
5008,59.405378,16.427515,49
5009,59.405379,16.427515,49
5010,59.405379,16.427515,49
5011,59.405379,16.427515,49
5012,59.405379,16.427515,49
5013,59.405379,16.427515,49
5014,59.405379,16.427515,49
5015,59.40538,16.427515,49
5016,59.40538,16.427515,49
5017,59.40538,16.427515,49
5018,59.40538,16.427515,49
5019,59.40538,16.427515,49
5020,59.40538,16.427515,49
5021,59.40538,16.427514,49
5022,59.40538,16.427514,49
5023,59.40538,16.427514,49
5024,59.40538,16.427514,49
5025,59.40538,16.427514,49
5026,59.40538,16.427514,49
5027,59.40538,16.427514,49
5028,59.40538,16.427514,49
5029,59.40538,16.427514,49
5030,59.40538,16.427514,49
5031,59.40538,16.427514,48
5032,59.40538,16.427514,48
5033,59.40538,16.427514,48
5034,59.40538,16.427514,48
5035,59.40538,16.427514,48
5036,59.40538,16.427514,48
5037,59.40538,16.427514,48
5038,59.40538,16.427514,48
5039,59.40538,16.427514,48
5040,59.40538,16.427514,48
5041,59.40538,16.427514,48
5042,59.40538,16.427515,48
5043,59.405379,16.427515,48
5044,59.405379,16.427515,48
5045,59.405379,16.427515,48
5046,59.405379,16.427515,48
5047,59.405379,16.427515,48
5048,59.405379,16.427515,48
5049,59.405378,16.427515,48
5050,59.405378,16.427515,48
5051,59.405378,16.427515,48
5052,59.405378,16.427515,48
5053,59.405378,16.427515,48
5054,59.405378,16.427514,48
5055,59.405378,16.427513,48
5056,59.405378,16.427511,48
5057,59.405378,16.42751,48
5058,59.405378,16.427509,48
5059,59.405378,16.427508,48
5060,59.405378,16.427507,48
5061,59.405378,16.427507,48
5062,59.405378,16.427507,48
5063,59.405378,16.427507,48
5064,59.405378,16.427507,48
5065,59.405378,16.427508,48
5066,59.405378,16.427508,48
5067,59.405378,16.427508,48
5068,59.405378,16.427508,48
5069,59.405378,16.427508,48
5070,59.405378,16.427508,48
5071,59.405378,16.427508,48
5072,59.405378,16.427509,48
5073,59.405377,16.427509,48
5074,59.405377,16.427509,48
5075,59.405376,16.427509,48
5076,59.405376,16.427509,48
5077,59.405376,16.42751,48
5078,59.405376,16.42751,48
5079,59.405376,16.42751,48
5080,59.405375,16.42751,48
5081,59.405375,16.42751,48
5082,59.405375,16.427511,48
5083,59.405375,16.427511,48
5084,59.405375,16.427511,48
5085,59.405375,16.427511,48
5086,59.405375,16.427511,48
5087,59.405375,16.427511,48
5088,59.405375,16.427511,48
5089,59.405375,16.427511,48
5090,59.405375,16.427511,48
5091,59.405375,16.427511,48
5092,59.405375,16.427511,48
5093,59.405375,16.427511,48
5094,59.405375,16.427511,48
5095,59.405375,16.427511,48
5096,59.405375,16.427511,48
5097,59.405375,16.427511,48
5098,59.405375,16.427511,48
5099,59.405375,16.427511,48
5100,59.405375,16.427511,48
5101,59.405375,16.427511,48
5102,59.405375,16.427511,48
5103,59.405376,16.427511,48
5104,59.405376,16.427511,48
5105,59.405376,16.427511,48
5106,59.405376,16.427511,48
5107,59.405376,16.427511,48
5108,59.405376,16.427511,48
5109,59.405376,16.427511,48
5110,59.405376,16.42751,48
5111,59.405376,16.42751,48
5112,59.405376,16.42751,48
5113,59.405376,16.42751,48
5114,59.405376,16.42751,48
5115,59.405376,16.42751,48
5116,59.405376,16.427511,48
5117,59.405376,16.427511,48
5118,59.405376,16.427511,48
5119,59.405378,16.427511,48
5120,59.405378,16.427512,48
5121,59.40538,16.427512,48
5122,59.40538,16.427513,48
5123,59.405381,16.427512,48
5124,59.405381,16.427512,48
5125,59.405381,16.427512,48
5126,59.405381,16.427512,48
5127,59.405381,16.427512,48
5128,59.405381,16.427512,48
5129,59.405381,16.427512,48
5130,59.405382,16.427512,48
5131,59.405382,16.427512,48
5132,59.405382,16.427512,48
5133,59.405382,16.427512,48
5134,59.405382,16.427512,48
5135,59.405382,16.427512,48
5136,59.405383,16.427512,48
5137,59.405383,16.427512,48
5138,59.405383,16.427512,48
5139,59.405383,16.427512,48
5140,59.405383,16.427512,48
5141,59.405382,16.427512,47
5142,59.405382,16.427512,47
5143,59.405382,16.427512,47
5144,59.405382,16.427512,47
5145,59.405381,16.427512,47
5146,59.405381,16.427513,47
5147,59.405381,16.427514,47
5148,59.405382,16.427515,47
5149,59.405384,16.427517,47
5150,59.405386,16.427518,47
5151,59.405389,16.427519,47
5152,59.405392,16.427519,47
5153,59.405396,16.427519,47
5154,59.4054,16.427518,47
5155,59.405406,16.427515,47
5156,59.405411,16.427512,47
5157,59.405418,16.427507,47
5158,59.405424,16.427503,47
5159,59.405431,16.427498,47
5160,59.405438,16.427493,47
5161,59.405445,16.427488,47
5162,59.405453,16.427482,47
5163,59.40546,16.427477,47
5164,59.405468,16.427471,47
5165,59.405475,16.427466,47
5166,59.405481,16.427461,47
5167,59.405486,16.427459,47
5168,59.405492,16.427455,47
5169,59.405496,16.427452,47
5170,59.405501,16.427448,47
5171,59.405505,16.427444,47
5172,59.405509,16.42744,47
5173,59.405514,16.427435,47
5174,59.405519,16.42743,47
5175,59.405525,16.427424,47
5176,59.40553,16.427418,47
5177,59.405536,16.427412,47
5178,59.405542,16.427406,47
5179,59.40555,16.427398,47
5180,59.405557,16.427391,47
5181,59.405564,16.427384,47
5182,59.405571,16.427376,47
5183,59.405579,16.427368,47
5184,59.405587,16.427359,47
5185,59.405595,16.427351,47
5186,59.405603,16.427342,47
5187,59.405613,16.427331,47
5188,59.405622,16.427322,47
5189,59.40563,16.427313,47
5190,59.40564,16.427304,47
5191,59.405648,16.427295,47
5193,59.405669,16.427274,47
5194,59.405679,16.427265,47
5195,59.40569,16.427257,47
5196,59.405701,16.427249,47
5197,59.405712,16.427245,47
5198,59.405723,16.427241,47
5199,59.405734,16.42724,47
5200,59.405745,16.427239,47
5201,59.405754,16.427241,47
5202,59.405765,16.427243,47
5203,59.405775,16.427246,47
5204,59.405785,16.42725,47
5205,59.405795,16.427255,47
