count(10HZ),latitude,longitude,batteryPercent
1729,59.405457,16.426757,83
1730,59.405457,16.426757,83
1731,59.405457,16.426757,83
1732,59.405457,16.426757,83
1733,59.405457,16.426757,83
1734,59.405456,16.426757,83
1735,59.405456,16.426757,83
1736,59.405456,16.426757,83
1737,59.405456,16.426757,83
1738,59.405456,16.426757,83
1739,59.405456,16.426757,83
1740,59.405456,16.426757,83
1741,59.405456,16.426757,83
1742,59.405456,16.426757,83
1743,59.405456,16.426757,83
1744,59.405456,16.426757,83
1745,59.405456,16.426757,83
1746,59.405456,16.426757,83
1747,59.405456,16.426757,83
1748,59.405456,16.426757,83
1749,59.405456,16.426757,83
1750,59.405456,16.426757,83
1751,59.405456,16.426757,83
1752,59.405456,16.426758,83
1753,59.405456,16.426758,83
1754,59.405456,16.426758,83
1755,59.405456,16.426758,83
1756,59.405456,16.426758,83
1757,59.405456,16.426758,83
1758,59.405456,16.426757,83
1759,59.405456,16.426757,83
1760,59.405456,16.426757,83
1761,59.405456,16.426757,83
1762,59.405456,16.426757,83
1763,59.405456,16.426757,83
1764,59.405456,16.426757,83
1765,59.405456,16.426757,83
1766,59.405456,16.426757,83
1767,59.405456,16.426757,82
1768,59.405456,16.426757,82
1769,59.405456,16.426757,82
1770,59.405456,16.426758,82
1771,59.405456,16.426758,82
1772,59.405456,16.426758,82
1773,59.405456,16.426758,82
1774,59.405456,16.426758,82
1775,59.405456,16.426758,82
1776,59.405456,16.426757,82
1777,59.405456,16.426757,82
1778,59.405456,16.426757,82
1779,59.405456,16.426757,82
1780,59.405456,16.426757,82
1781,59.405456,16.426758,82
1782,59.405456,16.426758,82
1783,59.405456,16.426758,82
1784,59.405456,16.426758,82
1785,59.405456,16.426758,82
1786,59.405456,16.426758,82
1787,59.405456,16.426758,82
1788,59.405456,16.426758,82
1789,59.405456,16.426758,82
1790,59.405456,16.426758,82
1791,59.405456,16.426757,82
1792,59.405456,16.426757,82
1793,59.405456,16.426757,82
1794,59.405456,16.426757,82
1795,59.405456,16.426757,82
1796,59.405456,16.426757,82
1797,59.405456,16.426757,82
1798,59.405456,16.426757,82
1799,59.405456,16.426757,82
1800,59.405456,16.426757,82
1801,59.405456,16.426757,82
1802,59.405456,16.426757,82
1803,59.405456,16.426757,82
1804,59.405456,16.426757,82
1805,59.405456,16.426757,82
1806,59.405456,16.426758,82
1807,59.405456,16.426758,82
1808,59.405456,16.426758,82
1809,59.405456,16.426758,82
1810,59.405456,16.426758,82
1811,59.405456,16.426758,82
1812,59.405456,16.426758,82
1813,59.405456,16.426758,82
1814,59.405456,16.426758,82
1815,59.405456,16.426758,82
1816,59.405456,16.426758,82
1817,59.405456,16.426758,82
1818,59.405456,16.426758,82
1819,59.405456,16.426758,82
1820,59.405456,16.426758,82
1821,59.405456,16.426758,82
1822,59.405456,16.426758,82
1823,59.405456,16.426758,82
1824,59.405456,16.426758,82
1825,59.405455,16.426758,82
1826,59.405456,16.426758,82
1827,59.405456,16.426758,82
1828,59.405455,16.426758,82
1829,59.405455,16.426758,82
1830,59.405455,16.426758,82
1831,59.405455,16.426758,82
1832,59.405455,16.426758,82
1833,59.405455,16.426758,82
1834,59.405455,16.426758,82
1835,59.405455,16.426758,82
1836,59.405455,16.426758,82
1837,59.405455,16.426758,82
1838,59.405455,16.426758,82
1839,59.405455,16.426758,82
1840,59.405455,16.426758,82
1841,59.405455,16.426758,82
1842,59.405455,16.426758,82
1843,59.405455,16.426758,82
1844,59.405455,16.426758,82
1845,59.405455,16.426758,82
1846,59.405455,16.426758,82
1847,59.405455,16.426758,82
1848,59.405455,16.426758,82
1849,59.405455,16.426758,82
1850,59.405455,16.426759,82
1851,59.405455,16.426759,82
1852,59.405455,16.426759,82
1853,59.405455,16.426759,82
1854,59.405455,16.426758,82
1855,59.405455,16.426758,82
1856,59.405455,16.426758,82
1857,59.405455,16.426758,82
1858,59.405455,16.426758,82
1859,59.405455,16.426758,82
1860,59.405455,16.426758,82
1861,59.405455,16.426758,82
1862,59.405455,16.426758,82
1863,59.405455,16.426758,82
1864,59.405455,16.426758,82
1865,59.405455,16.426758,82
1866,59.405455,16.426758,82
1867,59.405455,16.426758,82
1868,59.405455,16.426759,82
1869,59.405455,16.426759,82
1870,59.405455,16.426759,82
1871,59.405455,16.426759,82
1872,59.405455,16.426759,82
1873,59.405455,16.426759,82
1874,59.405455,16.426759,82
1875,59.405455,16.426759,82
1876,59.405455,16.426759,82
1877,59.405455,16.426759,82
1878,59.405455,16.426759,82
1879,59.405455,16.426759,82
1880,59.405455,16.426759,82
1881,59.405455,16.426759,82
1882,59.405455,16.426759,82
1883,59.405455,16.426759,82
1884,59.405455,16.426759,82
1885,59.405455,16.42676,82
1886,59.405455,16.42676,82
1887,59.405455,16.42676,82
1888,59.405455,16.42676,82
1889,59.405455,16.42676,82
1890,59.405455,16.42676,82
1891,59.405455,16.42676,82
1892,59.405455,16.42676,82
1893,59.405455,16.42676,82
1894,59.405455,16.42676,82
1895,59.405455,16.42676,82
1896,59.405455,16.42676,82
1897,59.405455,16.42676,81
1898,59.405455,16.42676,81
1899,59.405455,16.42676,81
1900,59.405455,16.42676,81
1901,59.405455,16.42676,81
1902,59.405455,16.42676,81
1903,59.405455,16.42676,81
1904,59.405455,16.42676,81
1905,59.405455,16.42676,81
1906,59.405455,16.42676,81
1907,59.405455,16.42676,81
1908,59.405455,16.42676,81
1909,59.405455,16.42676,81
1910,59.405455,16.42676,81
1911,59.405455,16.42676,81
1912,59.405455,16.42676,81
1913,59.405455,16.42676,81
1914,59.405455,16.426759,81
1915,59.405455,16.426759,81
1916,59.405455,16.42676,81
1917,59.405456,16.42676,81
1918,59.405455,16.426759,81
1919,59.405455,16.426759,81
1920,59.405455,16.42676,81
1921,59.405455,16.42676,81
1922,59.405455,16.42676,81
1923,59.405455,16.42676,81
1924,59.405455,16.42676,81
1925,59.405455,16.42676,81
1926,59.405455,16.42676,81
1927,59.405455,16.42676,81
1928,59.405455,16.42676,81
1929,59.405455,16.42676,81
1930,59.405455,16.42676,81
1931,59.405455,16.42676,81
1932,59.405455,16.42676,81
1933,59.405455,16.42676,81
1934,59.405455,16.42676,81
1935,59.405455,16.42676,81
1936,59.405455,16.42676,81
1937,59.405455,16.42676,81
1938,59.405455,16.42676,81
1939,59.405455,16.42676,81
1940,59.405455,16.42676,81
1941,59.405455,16.42676,81
1942,59.405455,16.42676,81
1943,59.405455,16.42676,81
1944,59.405454,16.42676,81
1945,59.405454,16.42676,81
1946,59.405455,16.42676,81
1947,59.405455,16.42676,81
1948,59.405455,16.426761,81
1949,59.405455,16.426761,81
1950,59.405455,16.426761,81
1951,59.405455,16.426761,81
1952,59.405454,16.426761,81
1953,59.405454,16.426761,81
1954,59.405454,16.426761,81
1955,59.405454,16.426761,81
1956,59.405454,16.426761,81
1957,59.405454,16.426761,81
1958,59.405454,16.426762,81
1959,59.405454,16.426762,81
1960,59.405454,16.426762,81
1961,59.405454,16.426762,81
1962,59.405455,16.426762,81
1963,59.405455,16.426762,81
1964,59.405454,16.426762,81
1965,59.405454,16.426762,81
1966,59.405454,16.426762,81
1967,59.405454,16.426762,81
1968,59.405454,16.426763,81
1969,59.405454,16.426763,81
1970,59.405454,16.426763,81
1971,59.405454,16.426763,81
1972,59.405454,16.426763,81
1973,59.405454,16.426763,81
1974,59.405454,16.426763,81
1975,59.405454,16.426763,81
1976,59.405454,16.426763,81
1977,59.405454,16.426764,81
1978,59.405454,16.426764,81
1979,59.405454,16.426764,81
1980,59.405454,16.426764,81
1981,59.405454,16.426765,81
1982,59.405454,16.426765,81
1983,59.405454,16.426765,81
1984,59.405454,16.426765,81
1985,59.405454,16.426765,81
1986,59.405454,16.426765,81
1987,59.405454,16.426765,81
1988,59.405454,16.426765,81
1989,59.405454,16.426765,81
1990,59.405454,16.426765,81
1991,59.405454,16.426765,81
1992,59.405454,16.426765,81
1993,59.405454,16.426765,81
1994,59.405454,16.426765,81
1995,59.405454,16.426765,81
1996,59.405454,16.426765,81
1997,59.405454,16.426765,81
1998,59.405454,16.426765,81
1999,59.405454,16.426765,81
2000,59.405454,16.426765,81
2001,59.405454,16.426764,81
2002,59.405454,16.426764,81
2003,59.405454,16.426764,81
2004,59.405454,16.426764,81
2005,59.405454,16.426764,81
2006,59.405454,16.426764,81
2007,59.405454,16.426765,80
2008,59.405454,16.426765,80
2009,59.405454,16.426765,80
2010,59.405454,16.426765,80
2011,59.405454,16.426765,80
2012,59.405454,16.426765,80
2013,59.405454,16.426765,80
2014,59.405454,16.426765,80
2015,59.405454,16.426765,80
2016,59.405454,16.426765,80
2017,59.405454,16.426765,80
2018,59.405454,16.426765,80
2019,59.405454,16.426765,80
2020,59.405454,16.426765,80
2021,59.405454,16.426765,80
2022,59.405454,16.426765,80
2023,59.405454,16.426765,80
2024,59.405454,16.426765,80
2025,59.405454,16.426765,80
2026,59.405454,16.426765,80
2027,59.405454,16.426765,80
2028,59.405454,16.426765,80
2029,59.405454,16.426765,80
2030,59.405454,16.426764,80
2031,59.405454,16.426764,80
2032,59.405454,16.426764,80
2033,59.405454,16.426764,80
2034,59.405454,16.426764,80
2035,59.405454,16.426764,80
2036,59.405454,16.426764,80
2037,59.405454,16.426764,80
2038,59.405454,16.426764,80
2039,59.405455,16.426764,80
2040,59.405455,16.426764,80
2041,59.405455,16.426764,80
2042,59.405455,16.426764,80
2043,59.405455,16.426764,80
2044,59.405455,16.426764,80
2045,59.405455,16.426764,80
2046,59.405455,16.426763,80
2047,59.405455,16.426763,80
2048,59.405455,16.426763,80
2049,59.405455,16.426763,80
2050,59.405455,16.426763,80
2051,59.405455,16.426763,80
2052,59.405455,16.426763,80
2053,59.405455,16.426763,80
2054,59.405455,16.426763,80
2055,59.405455,16.426763,80
2056,59.405455,16.426763,80
2057,59.405455,16.426763,80
2058,59.405455,16.426763,80
2059,59.405455,16.426763,80
2060,59.405455,16.426762,80
2061,59.405455,16.426762,80
2062,59.405455,16.426762,80
2063,59.405455,16.426762,80
2064,59.405455,16.426762,80
2065,59.405455,16.426762,80
2066,59.405455,16.426762,80
2067,59.405455,16.426762,80
2068,59.405455,16.426762,80
2069,59.405455,16.426762,80
2070,59.405455,16.426762,80
2071,59.405455,16.426762,80
2072,59.405455,16.426762,80
2073,59.405456,16.426762,80
2074,59.405456,16.426762,80
2075,59.405456,16.426761,80
2076,59.405456,16.426761,80
2077,59.405456,16.426761,80
2078,59.405456,16.426761,80
2079,59.405456,16.426761,80
2080,59.405456,16.426761,80
2081,59.405456,16.426761,80
2082,59.405456,16.426761,80
2083,59.405456,16.426761,80
2084,59.405456,16.426761,80
2085,59.405456,16.426761,80
2086,59.405456,16.426761,80
2087,59.405456,16.426761,80
2088,59.405456,16.426761,80
2089,59.405456,16.426761,80
2090,59.405456,16.42676,80
2091,59.405456,16.42676,80
2092,59.405456,16.42676,80
2093,59.405456,16.42676,80
2094,59.405456,16.42676,80
2095,59.405456,16.42676,80
2096,59.405456,16.42676,80
2097,59.405456,16.42676,80
2098,59.405456,16.42676,80
2099,59.405456,16.42676,80
2100,59.405456,16.42676,80
2101,59.405456,16.42676,80
2102,59.405456,16.42676,80
2103,59.405456,16.42676,80
2104,59.405456,16.42676,80
2105,59.405456,16.426759,80
2106,59.405456,16.426759,80
2107,59.405456,16.426759,79
2108,59.405455,16.426759,79
2109,59.405455,16.426758,79
2110,59.405454,16.426757,79
2111,59.405453,16.426757,79
2112,59.405452,16.426755,79
2113,59.405451,16.426754,79
2114,59.40545,16.426753,79
2115,59.405449,16.426752,79
2116,59.405448,16.426751,79
2117,59.405448,16.42675,79
2118,59.405448,16.42675,79
2119,59.405448,16.42675,79
2120,59.405448,16.42675,79
2121,59.405448,16.42675,79
2122,59.405448,16.42675,79
2123,59.405448,16.42675,79
2124,59.405448,16.42675,79
2125,59.405448,16.42675,79
2126,59.405448,16.42675,79
2127,59.405448,16.42675,79
2128,59.405448,16.42675,79
2129,59.405448,16.42675,79
2130,59.405448,16.42675,79
2131,59.405448,16.42675,79
2132,59.405448,16.42675,79
2133,59.405448,16.426749,79
2134,59.405448,16.426749,79
2135,59.405448,16.426749,79
2136,59.405448,16.426749,79
2137,59.405448,16.426749,79
2138,59.405448,16.426749,79
2139,59.405448,16.426749,79
2140,59.405448,16.426749,79
2141,59.405448,16.426749,79
2142,59.405448,16.426748,79
2143,59.405448,16.426748,79
2144,59.405448,16.426748,79
2145,59.405448,16.426748,79
2146,59.405448,16.426748,79
2147,59.405448,16.426748,79
2148,59.405448,16.426748,79
2149,59.405448,16.426748,79
2150,59.405448,16.426747,79
2151,59.405448,16.426747,79
2152,59.405448,16.426747,79
2153,59.405448,16.426747,79
2154,59.405448,16.426747,79
2155,59.405448,16.426747,79
2156,59.405448,16.426748,79
2157,59.405448,16.426747,79
2158,59.405448,16.426747,79
2159,59.405448,16.426747,79
2160,59.405448,16.426747,79
2161,59.405448,16.426747,79
2162,59.405448,16.426747,79
2163,59.405448,16.426747,79
2164,59.405448,16.426747,79
2165,59.405448,16.426747,79
2166,59.405448,16.426747,79
2167,59.405448,16.426747,79
2168,59.405448,16.426747,79
2169,59.405448,16.426746,79
2170,59.405448,16.426747,79
2171,59.405448,16.426747,79
2172,59.405448,16.426747,79
2173,59.405448,16.426747,79
2174,59.405448,16.426747,79
2175,59.405448,16.426747,79
2176,59.405448,16.426747,79
2177,59.405448,16.426747,79
2178,59.405448,16.426747,79
2179,59.405448,16.426747,79
2180,59.405448,16.426747,79
2181,59.405448,16.426747,79
2182,59.405448,16.426747,79
2183,59.405448,16.426746,79
2184,59.405448,16.426746,79
2185,59.405448,16.426746,79
2186,59.405448,16.426746,79
2187,59.405448,16.426746,79
2188,59.405448,16.426746,79
2189,59.405448,16.426746,79
2190,59.405448,16.426746,79
2191,59.405448,16.426746,79
2192,59.405448,16.426746,79
2193,59.405448,16.426746,79
2194,59.405448,16.426746,79
2195,59.405448,16.426746,79
2196,59.405448,16.426746,79
2197,59.405448,16.426746,79
2198,59.405448,16.426746,79
2199,59.405448,16.426746,79
2200,59.405448,16.426746,79
2201,59.405448,16.426746,79
2202,59.405448,16.426746,79
2203,59.405448,16.426746,79
2204,59.405448,16.426746,79
2205,59.405448,16.426746,79
2206,59.405448,16.426746,79
2207,59.405448,16.426745,79
2208,59.405448,16.426745,79
2209,59.405448,16.426745,79
2210,59.405448,16.426745,79
2211,59.405448,16.426745,79
2212,59.405448,16.426745,79
2213,59.405449,16.426745,79
2214,59.405449,16.426745,79
2215,59.405449,16.426745,79
2216,59.405449,16.426745,79
2217,59.405449,16.426745,79
2218,59.405449,16.426746,79
2219,59.405449,16.426746,79
2220,59.405449,16.426746,79
2221,59.405449,16.426746,79
2222,59.405449,16.426746,79
2223,59.405449,16.426746,79
2224,59.405449,16.426746,79
2225,59.405449,16.426746,79
2226,59.405449,16.426746,79
2227,59.405449,16.426746,78
2228,59.405449,16.426746,78
2229,59.405449,16.426746,78
2230,59.405449,16.426746,78
2231,59.405449,16.426746,78
2232,59.405449,16.426746,78
2233,59.405449,16.426746,78
2234,59.405449,16.426746,78
2235,59.405449,16.426746,78
2236,59.405449,16.426746,78
2237,59.405449,16.426745,78
2238,59.405449,16.426745,78
2239,59.405449,16.426745,78
2240,59.405448,16.426745,78
2241,59.405448,16.426745,78
2242,59.405448,16.426745,78
2243,59.405448,16.426745,78
2244,59.405448,16.426745,78
2245,59.405448,16.426745,78
2246,59.405448,16.426746,78
2247,59.405448,16.426746,78
2248,59.405448,16.426746,78
2249,59.405448,16.426746,78
2250,59.405448,16.426746,78
2251,59.405448,16.426746,78
2252,59.405448,16.426747,78
2253,59.405448,16.426747,78
2254,59.405448,16.426747,78
2255,59.405448,16.426747,78
2256,59.405448,16.426747,78
2257,59.405448,16.426747,78
2258,59.405448,16.426748,78
2259,59.405448,16.426748,78
2260,59.405448,16.426748,78
2261,59.405448,16.426748,78
2262,59.405448,16.426748,78
2263,59.405448,16.426748,78
2264,59.405448,16.426748,78
2265,59.405448,16.426749,78
2266,59.405448,16.426749,78
2267,59.405448,16.426749,78
2268,59.405448,16.426749,78
2269,59.405448,16.426749,78
2270,59.405448,16.426749,78
2271,59.405448,16.426749,78
2272,59.405448,16.426749,78
2273,59.405448,16.426749,78
2274,59.405448,16.426749,78
2275,59.405448,16.426749,78
2276,59.405448,16.426749,78
2277,59.405448,16.426749,78
2278,59.405448,16.426749,78
2279,59.405448,16.426749,78
2280,59.405448,16.426749,78
2281,59.405448,16.426749,78
2282,59.405448,16.426749,78
2283,59.405448,16.426749,78
2284,59.405448,16.426749,78
2285,59.405448,16.426749,78
2286,59.405448,16.426749,78
2287,59.405448,16.426749,78
2288,59.405448,16.42675,78
2289,59.405448,16.42675,78
2290,59.405448,16.42675,78
2291,59.405448,16.42675,78
2292,59.405447,16.42675,78
2293,59.405447,16.42675,78
2294,59.405447,16.42675,78
2295,59.405447,16.42675,78
2296,59.405447,16.42675,78
2297,59.405447,16.42675,78
2298,59.405447,16.42675,78
2299,59.405447,16.42675,78
2300,59.405447,16.42675,78
2301,59.405447,16.42675,78
2302,59.405448,16.42675,78
2303,59.405448,16.42675,78
2304,59.405448,16.42675,78
2305,59.405448,16.42675,78
2306,59.405448,16.42675,78
2307,59.405448,16.42675,78
2308,59.405448,16.42675,78
2309,59.405448,16.426751,78
2310,59.405447,16.42675,78
2311,59.405447,16.42675,78
2312,59.405447,16.42675,78
2313,59.405447,16.426751,78
2314,59.405447,16.42675,78
2315,59.405447,16.426751,78
2316,59.405447,16.426751,78
2317,59.405447,16.426751,78
2318,59.405447,16.426751,78
2319,59.405447,16.426751,78
2320,59.405447,16.426751,78
2321,59.405447,16.426751,78
2322,59.405447,16.426751,78
2323,59.405447,16.426751,78
2324,59.405447,16.426751,78
2325,59.405447,16.426751,78
2326,59.405447,16.426751,78
2327,59.405447,16.426751,78
2328,59.405447,16.426751,78
2329,59.405447,16.426751,78
2330,59.405447,16.426751,78
2331,59.405447,16.426751,78
2332,59.405447,16.426751,78
2333,59.405447,16.426751,78
2334,59.405447,16.426751,78
2335,59.405447,16.426751,78
2336,59.405447,16.426751,78
2337,59.405447,16.42675,77
2338,59.405447,16.42675,77
2339,59.405447,16.42675,77
2340,59.405447,16.42675,77
2341,59.405447,16.42675,77
2342,59.405447,16.42675,77
2343,59.405447,16.426749,77
2344,59.405447,16.426749,77
2345,59.405447,16.426749,77
2346,59.405447,16.426749,77
2347,59.405447,16.426749,77
2348,59.405447,16.42675,77
2349,59.405447,16.42675,77
2350,59.405447,16.426751,77
2351,59.405448,16.426751,77
2352,59.405448,16.426752,77
2353,59.405449,16.426753,77
2354,59.40545,16.426754,77
2355,59.405451,16.426756,77
2356,59.405452,16.426757,77
2357,59.405453,16.426759,77
2358,59.405454,16.426761,77
2359,59.405455,16.426762,77
2360,59.405456,16.426765,77
2361,59.405457,16.426767,77
2362,59.405458,16.426769,77
2363,59.405459,16.426771,77
2364,59.40546,16.426773,77
2365,59.405462,16.426775,77
2366,59.405463,16.426776,77
2367,59.405464,16.426778,77
2368,59.405465,16.426779,77
2369,59.405466,16.42678,77
2370,59.405466,16.42678,77
2371,59.405467,16.426781,77
2372,59.405467,16.426781,77
2373,59.405467,16.426781,77
2374,59.405467,16.42678,77
2375,59.405467,16.42678,77
2376,59.405468,16.426779,77
2377,59.405468,16.426779,77
2378,59.405468,16.426779,77
2379,59.405468,16.426778,77
2380,59.405468,16.426778,77
2381,59.405468,16.426778,77
2382,59.405468,16.426778,77
2383,59.405469,16.426778,77
2384,59.405469,16.426779,77
2385,59.40547,16.42678,77
2386,59.40547,16.426781,77
2387,59.405471,16.426782,77
2388,59.405472,16.426784,77
2389,59.405473,16.426786,77
2390,59.405474,16.426788,77
2391,59.405476,16.426789,77
2392,59.405477,16.426791,77
2393,59.405478,16.426794,77
2394,59.40548,16.426796,77
2395,59.405481,16.426798,77
2396,59.405483,16.426801,77
2397,59.405485,16.426803,77
2398,59.405486,16.426806,77
2399,59.405488,16.426808,77
2400,59.40549,16.426811,77
2401,59.405492,16.426814,77
2402,59.405493,16.426817,77
2403,59.405496,16.42682,77
2404,59.405498,16.426823,77
2405,59.4055,16.426826,77
2406,59.405502,16.426829,77
2407,59.405504,16.426832,77
2408,59.405506,16.426835,77
2409,59.405509,16.426837,77
2410,59.405511,16.42684,77
2411,59.405513,16.426843,77
2412,59.405515,16.426846,77
2413,59.405517,16.426848,77
2414,59.405519,16.426851,77
2415,59.40552,16.426853,77
2416,59.405522,16.426855,77
2417,59.405523,16.426857,77
2418,59.405524,16.426858,77
2419,59.405525,16.426859,77
2420,59.405526,16.42686,77
2421,59.405526,16.426861,77
2422,59.405526,16.426861,77
2423,59.405527,16.426861,77
2424,59.405527,16.426861,77
2425,59.405527,16.426861,77
2426,59.405527,16.426861,77
2427,59.405527,16.426861,77
2428,59.405527,16.426861,77
2429,59.405527,16.42686,77
2430,59.405527,16.426861,77
2431,59.405527,16.426861,77
2432,59.405527,16.426861,77
2433,59.405527,16.426861,77
2434,59.405527,16.426861,77
2435,59.405527,16.426861,77
2436,59.405527,16.426861,77
2437,59.405527,16.426861,77
2438,59.405527,16.426861,77
2439,59.405527,16.426861,77
2440,59.405527,16.426861,77
2441,59.405527,16.426861,77
2442,59.405527,16.426861,77
2443,59.405527,16.426861,77
2444,59.405527,16.426861,77
2445,59.405527,16.426861,77
2446,59.405527,16.426861,77
2447,59.405527,16.426861,76
2448,59.405527,16.426861,76
2449,59.405527,16.426861,76
2450,59.405527,16.426862,76
2451,59.405527,16.426862,76
2452,59.405527,16.426862,76
2453,59.405527,16.426862,76
2454,59.405527,16.426862,76
2455,59.405527,16.426862,76
2456,59.405527,16.426861,76
2457,59.405527,16.426861,76
2458,59.405527,16.426861,76
2459,59.405527,16.426861,76
2460,59.405527,16.426861,76
2461,59.405527,16.426861,76
2462,59.405527,16.426861,76
2463,59.405527,16.426861,76
2464,59.405528,16.426861,76
2465,59.405528,16.426861,76
2466,59.405528,16.426861,76
2467,59.405528,16.426861,76
2468,59.405528,16.426861,76
2469,59.405528,16.426861,76
2470,59.405528,16.426861,76
2471,59.405528,16.426861,76
2472,59.405528,16.426861,76
2473,59.405528,16.426862,76
2474,59.405528,16.426862,76
2475,59.405528,16.426862,76
2476,59.405528,16.426862,76
2477,59.405528,16.426862,76
2478,59.405528,16.426862,76
2479,59.405528,16.426862,76
2480,59.405528,16.426862,76
2481,59.405528,16.426862,76
2482,59.405528,16.426862,76
2483,59.405528,16.426862,76
2484,59.405528,16.426862,76
2485,59.405528,16.426862,76
2486,59.405528,16.426862,76
2487,59.405528,16.426862,76
2488,59.405528,16.426862,76
2489,59.405528,16.426862,76
2490,59.405528,16.426862,76
2491,59.405528,16.426862,76
2492,59.405528,16.426862,76
2493,59.405528,16.426861,76
2494,59.405528,16.426861,76
2495,59.405528,16.426861,76
2496,59.405528,16.426861,76
2497,59.405528,16.42686,76
2498,59.405527,16.42686,76
2499,59.405527,16.42686,76
2500,59.405527,16.426859,76
2501,59.405527,16.426858,76
2502,59.405526,16.426858,76
2503,59.405526,16.426857,76
2504,59.405525,16.426857,76
2505,59.405524,16.426856,76
2506,59.405523,16.426855,76
2507,59.405523,16.426854,76
2508,59.405522,16.426853,76
2509,59.405521,16.426852,76
2510,59.40552,16.426851,76
2511,59.405518,16.42685,76
2512,59.405517,16.426848,76
2513,59.405516,16.426847,76
2514,59.405514,16.426845,76
2515,59.405513,16.426844,76
2516,59.405511,16.426842,76
2517,59.40551,16.426841,76
2518,59.405509,16.426839,76
2519,59.405507,16.426837,76
2520,59.405505,16.426835,76
2521,59.405504,16.426833,76
2522,59.405502,16.426832,76
2523,59.405501,16.42683,76
2524,59.405499,16.426829,76
2525,59.405497,16.426827,76
2526,59.405496,16.426826,76
2527,59.405494,16.426824,76
2528,59.405493,16.426822,76
2529,59.405491,16.426821,76
2530,59.405489,16.426819,76
2531,59.405487,16.426817,76
2532,59.405486,16.426815,76
2533,59.405484,16.426814,76
2534,59.405482,16.426812,76
2535,59.40548,16.42681,76
2536,59.405478,16.426808,76
2537,59.405476,16.426806,76
2538,59.405475,16.426805,76
2539,59.405473,16.426803,76
2540,59.405471,16.426801,76
2541,59.405469,16.426799,76
2542,59.405467,16.426797,76
2543,59.405465,16.426795,76
2544,59.405463,16.426793,76
2545,59.405462,16.426792,76
2546,59.40546,16.42679,76
2547,59.405458,16.426788,75
2548,59.405456,16.426786,75
2549,59.405454,16.426785,75
2550,59.405452,16.426782,75
2551,59.40545,16.426781,75
2552,59.405448,16.426779,75
2553,59.405446,16.426777,75
2554,59.405444,16.426775,75
2555,59.405443,16.426773,75
2556,59.405441,16.426771,75
2557,59.405439,16.42677,75
2558,59.405437,16.426768,75
2559,59.405435,16.426766,75
2560,59.405433,16.426764,75
2561,59.405431,16.426762,75
2562,59.405429,16.426761,75
2563,59.405428,16.426759,75
2564,59.405426,16.426757,75
2565,59.405424,16.426755,75
2566,59.405422,16.426753,75
2567,59.405421,16.426751,75
2568,59.405419,16.42675,75
2569,59.405417,16.426748,75
2570,59.405415,16.426746,75
2571,59.405414,16.426744,75
2572,59.405412,16.426743,75
2573,59.40541,16.426741,75
2574,59.405409,16.42674,75
2575,59.405408,16.426738,75
2576,59.405406,16.426736,75
2577,59.405405,16.426735,75
2578,59.405403,16.426734,75
2579,59.405402,16.426732,75
2580,59.4054,16.426731,75
2581,59.405399,16.42673,75
2582,59.405398,16.426728,75
2583,59.405397,16.426727,75
2584,59.405396,16.426727,75
2585,59.405395,16.426726,75
2586,59.405395,16.426725,75
2587,59.405395,16.426725,75
2588,59.405395,16.426725,75
2589,59.405395,16.426725,75
2590,59.405395,16.426725,75
2591,59.405395,16.426725,75
2592,59.405395,16.426725,75
2593,59.405395,16.426725,75
2594,59.405395,16.426725,75
2595,59.405395,16.426725,75
2596,59.405394,16.426725,75
2597,59.405395,16.426725,75
2598,59.405394,16.426725,75
2599,59.405394,16.426725,75
2600,59.405394,16.426725,75
2601,59.405395,16.426725,75
2602,59.405394,16.426725,75
2603,59.405395,16.426725,75
2604,59.405395,16.426725,75
2605,59.405395,16.426725,75
2606,59.405395,16.426725,75
2607,59.405395,16.426725,75
2608,59.405394,16.426725,75
2609,59.405395,16.426725,75
2610,59.405395,16.426725,75
2611,59.405395,16.426725,75
2612,59.405395,16.426725,75
2613,59.405395,16.426725,75
2614,59.405395,16.426725,75
2615,59.405395,16.426725,75
2616,59.405395,16.426726,75
2617,59.405395,16.426726,75
2618,59.405395,16.426726,75
2619,59.405395,16.426726,75
2620,59.405395,16.426726,75
2621,59.405395,16.426726,75
2622,59.405395,16.426726,75
2623,59.405395,16.426726,75
2624,59.405395,16.426726,75
2625,59.405395,16.426726,75
2626,59.405395,16.426726,75
2627,59.405395,16.426726,75
2628,59.405395,16.426726,75
2629,59.405395,16.426726,75
2630,59.405395,16.426726,75
2631,59.405395,16.426726,75
2632,59.405395,16.426725,75
2633,59.405395,16.426725,75
2634,59.405394,16.426725,75
2635,59.405394,16.426725,75
2636,59.405394,16.426724,75
2637,59.405394,16.426724,75
2638,59.405393,16.426724,75
2639,59.405393,16.426724,75
2640,59.405393,16.426723,75
2641,59.405392,16.426723,75
2642,59.405392,16.426722,75
2643,59.405391,16.426722,75
2644,59.405391,16.426721,75
2645,59.40539,16.426721,75
2646,59.40539,16.42672,75
2647,59.405389,16.42672,75
2648,59.405388,16.426719,75
2649,59.405387,16.426718,75
2650,59.405386,16.426717,75
2651,59.405385,16.426716,75
2652,59.405385,16.426715,75
2653,59.405384,16.426714,75
2654,59.405382,16.426714,75
2655,59.405381,16.426713,75
2656,59.40538,16.426711,75
2657,59.405379,16.42671,75
2658,59.405378,16.426709,75
2659,59.405377,16.426708,75
